FECHA_CORTE,UUID,PERIODO_INGRESANTE,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_ADMISION,ESCUELA,SEXO
20260527,$2b$12$fJUjviD3FLBK8GG4cLLzS.pgfzUfim5AoG0VRJck0HlqVw1cKYIFu,2025-2,JUNIN,SATIPO,PANGOA,NORMAL ORDINARIO,ECONOMÍA,MASCULINO
20260527,$2b$12$dG9iMteCcAi6jMAl7R3j7eg6/pOoEaURhwxeO1TZGfmUq/LwKw1ra,2025-2,HUANCAVELICA,ACOBAMBA,PAUCARA,CEPRE ADMISION,ECONOMÍA,FEMENINO
20260527,$2b$12$Xgt.nRmjE0IWdQEcU2I/gupjsSyxkMtuyFyKF6t8jpsYkKB6AhIwa,2025-2,JUNIN,TARMA,SAN PEDRO DE CAJAS,NORMAL ORDINARIO,ECONOMÍA,MASCULINO
20260527,$2b$12$4Wzp5KCMVbm028HVlk8KW.mo02QijeF4CAxy6cYMFcNXMc3izViva,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,ECONOMÍA,FEMENINO
20260527,$2b$12$4ohI5MpLZnuJTFwbtKzH0uQ3cM1/pHyAiX/5RUlIWSPvzJZeuwliC,2025-2,JUNIN,JAUJA,JAUJA,NORMAL ORDINARIO,ECONOMÍA,FEMENINO
20260527,$2b$12$pCsIlU.0sc3L6gSkuz.6Mum75bQVleJshl2UjRPU15nM/PhbN.vui,2025-2,JUNIN,HUANCAYO,EL TAMBO,CEPRE ADMISION,ECONOMÍA,MASCULINO
20260527,$2b$12$.y9flF9jJrSAMRrf2qh25.PZ6LY.G09sK9iCJ9HUpx//gkJjVfoXu,2025-2,JUNIN,JAUJA,TUNAN MARCA,NORMAL ORDINARIO,ECONOMÍA,FEMENINO
20260527,$2b$12$KeICQggW/g1EFmuqtTnsmeGIx4UQ.wPoUmjqXdZshV2z8v4tjvXru,2025-2,JUNIN,HUANCAYO,CHILCA,CEPRE ADMISION,ECONOMÍA,FEMENINO
20260527,$2b$12$K8HlicKtA3OfPejYisd6yO6lU8Z71BLcmKyT7H6hKBuTYvYfGf0Qa,2025-2,JUNIN,HUANCAYO,EL TAMBO,CEPRE ADMISION,ECONOMÍA,FEMENINO
20260527,$2b$12$e4dmh.Ar8GANOjq.wgepfeUkWSncQgNSEJ5NCts.Pg8F7BKMA2x8q,2025-2,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,CEPRE ADMISION,ECONOMÍA,FEMENINO
20260527,$2b$12$HIUoyQ8j31/hWmIb3NQs.u3mQ7ylvUsTA5QXIvR7BTF9L8PD0MaPK,2025-2,JUNIN,HUANCAYO,EL TAMBO,CEPRE ADMISION,ECONOMÍA,MASCULINO
20260527,$2b$12$RTzROlbmWjWB/t8v3yL/huvVvw5r897AHGI591aPgiZKfuqdOiOqq,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,ECONOMÍA,MASCULINO
20260527,$2b$12$1RK4j5ebsJ7Myrl5kczlauvjsU1UvFpE2ZjtTfmYo7KeleqI2Geei,2025-2,JUNIN,JAUJA,PANCAN,NORMAL ORDINARIO,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$9c/gaYalwR5RFAzmEJYYzODrn0fsQreM6shjrDAgCAVVF4xuCiaY6,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,FEMENINO
20260527,$2b$12$2cg1hQXPzUbFUpAfjWU/2.4goUyVsMCLztTxSofJ6Nw3benhyS6au,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$NJx6vgeEJyNgH/9wsPtKjuVfkdb3EIsuvKpKI5w8xeco6elkfzZb6,2025-2,JUNIN,HUANCAYO,HUANCAYO,AFECTADOS POR LA VIOLENCIA SOCIAL,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,FEMENINO
20260527,$2b$12$F2UJXMb4vakyUZ/3CtexUOhzRPTmSMXfoLQcRWz1J8VCEGvVDmFd.,2025-2,HUANCAVELICA,TAYACAJA,HUARIBAMBA,HIJO DE COMUNEROS,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$gVuDdFo8oZEXG4i06b3VIexe1ovC7GFL8gra10XBdu6qFN9ipGcW2,2025-2,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,NORMAL ORDINARIO,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$EUQUvrQ5UuG1SuPbkSZTQOuULqGwGJcEe61amc8UQvw7ubdFmhPtO,2025-2,HUANCAVELICA,TAYACAJA,COLCABAMBA,NORMAL ORDINARIO,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$Jck0nLFkYX9N38kAYNfl2elffHsdIfAVdL9Q3JyiOHssrQdMVhmpO,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$p7hF5xNSkaBYb8pjSo6zdeUDHAIKjB4GYvxGWIwxHuqsPd3FvBgNm,2025-2,PASCO,OXAPAMPA,PUERTO BERMUDEZ,CEPRE ADMISION,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$To5P2OUSJKK7j4WBvfhG1eaqO5DD/R0ucIakhX8ZIEadrteAMDR9W,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$6YU6Id62/8SMimae50nnIOYjwD0WpqsG8kZxO/D64.ZZXJAOjfOzq,2025-2,JUNIN,JAUJA,JAUJA,CEPRE ADMISION,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$6d6a0V8h20qDzAp3H.enIOmuAIkNB5WeOdZK.7WzE3M3iclcoUBg2,2025-2,HUANCAVELICA,TAYACAJA,PAZOS,CEPRE ADMISION,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$rnsNipSYryxtbqBkf1tNm.4D2j8rQtyDwtfFEqKIUbmIIqBubMwwy,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$Nt62b5TDd15KLOCcSCjuf.q79MDxOaPT7nUlFfaPpf4JK49TaVOdC,2025-2,JUNIN,HUANCAYO,CHUPURO,CEPRE ADMISION,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$Rdiy24xQkFtwJFiCoIgT3emOqygFCd5.hXHoSQNjGdORwpzkmTKM.,2025-2,JUNIN,JAUJA,PACCHA,NORMAL ORDINARIO,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$992/3dOjQPygXOZzNab.E.B1B1zegFy2sYOO9NjgCGowTFM4RyQ9W,2025-2,JUNIN,HUANCAYO,CHILCA,CEPRE ADMISION,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$4d1ia7qNWpTc6O/YGLGB3.z/0XJNso/kvS4BF/6K0Q2h6izFTyaWC,2025-2,HUANCAVELICA,CHURCAMPA,EL CARMEN,CEPRE ADMISION,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$XwYqhpJh1YpCXoA5Mit4U.YS3SRXEiEhm3OWniqoCvBxh6dN1yppe,2025-2,JUNIN,HUANCAYO,HUANCAYO,HIJO DE COMUNEROS,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,FEMENINO
20260527,$2b$12$PzUy1NoEMw1lplwFjQ4fGuthWjA6Ph6sx9yRIJIQXHoChU60hhxr.,2025-2,HUANCAVELICA,CHURCAMPA,ANCO,NORMAL ORDINARIO,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$MMKP0D0H0cD.JO4haouPTujqx8PXUYKsA/qW8mHxsLTV/m1uwpCp2,2025-2,JUNIN,JAUJA,YAUYOS,NORMAL ORDINARIO,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$zhTstLVtbFiKOalHGTzcCO1V9qB.h69oHFXQI/asYjB0vB4.TUONO,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$QiJK8OG7gZLP.VEc7bzuZe1SNrcog1IA4yg0f8U/Nb2p0typsYhnG,2025-2,JUNIN,HUANCAYO,SICAYA,NORMAL ORDINARIO,EDUCACIÓN FISICA Y PSICOMOTRICIDAD,MASCULINO
20260527,$2b$12$OWdNDaPfQR6oibjP0u5KiehEBTJgEtOULE9IEzA4gHXZFH6V4vDSO,2025-2,HUANCAVELICA,ACOBAMBA,ACOBAMBA,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$bzS44nE5u.Rdx7qIJ3yMN.vrs3dn3swoCibcz0wdrUXBHtj24s3y2,2025-2,JUNIN,HUANCAYO,CHILCA,CEPRE ADMISION,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$l8TpyAyjtQ3mtpmKgEUQVuIa0VTJ2V4DqamaLLc/Yo0dZKIHSHM6q,2025-2,JUNIN,HUANCAYO,PILCOMAYO,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$OXTThDYTDPSuWNWqkzK6HOO74/wGcdnMH.vPRxlAPSpYP2styCl6K,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$bpY8x1ED.MrPXn6PfdXObOgI17fR9.BOJK4SHJm/lxgWmbmyCJm3i,2025-2,JUNIN,HUANCAYO,EL TAMBO,CEPRE ADMISION,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$LUTD/JH3EumMgN0dzh75.ueuXfaejk1KCWWBu31wsMJ6B5F047mNS,2025-2,JUNIN,HUANCAYO,EL TAMBO,CEPRE ADMISION,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$InXHMMnDfS5cfIqDl1t.rumcI4H2UB3i1Fqa.Q4Tn1imNKoRlITzW,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$zgxBMXw0BFCjCa/b2egz0.VFHXxDyv423bv7wj/MnKDNDY/aT5mxW,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$pQrIvvAtwuWvVIQ9BL2KJes/1H5OWWZhQ4kJ.rApUXUhwZRvEiDg.,2025-2,JUNIN,JAUJA,SAUSA,CEPRE ADMISION,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$CqPLBu86CmXo6WdMumdR1.ZmJ7akJ4EU8Is.ZQBofn2Js5oB1iqFO,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$r3VeM2xO3kQHrMjKX1B.L.rIy9mjPUhFju8aYsVcwrfoLAvQf2Tg6,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$MqTtz4/XZjYGffnPUsUqge6xKEO8wR.UBFvaasHZPhEMZIydIyKpG,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$g3gqmB0ldKSY1qnjalBM..yiu/QSwLdAsLSn0q8BibWcm/Qu9ltNy,2025-2,JUNIN,CONCEPCION,MATAHUASI,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$VonAHCd2y3G7YklobBV9zu/TGN.biHNumLXpY3sa8aZzdZA68UP8y,2025-2,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$Um.YY6VaW/TlGTb7qPS9hOUQ/RvewjYwC4dgNfuA4CtXgz6tjI1UG,2025-2,JUNIN,HUANCAYO,CHILCA,HIJO DE COMUNEROS,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$yTCBMuTIRdkWWrWQ3VGa.ONCQjgu5j5PI1Yz6I5CEgeXIsUwQyEJ2,2025-2,JUNIN,JUNIN,CARHUAMAYO,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$MAmkjap90OK1cFhSqvtAyuxq8VEIGsWocWaS7P/5IQ30oT6AMyh6a,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$KCKGqEgLSSwze5VWEWSQme2iqIcQKjqT.hRM3fhpYQrFk33K/xm0.,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$lgoGphGpSss6mtQO.dIkv.TR/xc8xKYJ3x6KLhyWp18EOiXrrnCnK,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$oOdLmmIidZvAjqFsA9UIA.rq./xbyEZpWT3/Cafr8ym706RWf3q3C,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,EDUCACIÓN INICIAL,FEMENINO
20260527,$2b$12$LlYZ1b3/RkypFPoHlVNjMe5NxSUag6EZiaOE0PeXpXT4BdGQoZQ2C,2025-2,JUNIN,HUANCAYO,HUAYUCACHI,NORMAL ORDINARIO,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$PHyXh2VaO5nnuKnsPMPeCOyx/.UIeqOaWVxLnokCqPHbrzO3XoWmy,2025-2,PASCO,OXAPAMPA,VILLA RICA,NORMAL ORDINARIO,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$5aSOjHvZC5FwNOucsUAR2eLKVBBWfzNGbZVdp2AKaTR7wwJLF46Eq,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$2q3E3jt0K4fOo.ZIcHhAAe/BmKBi5k0Ld7b0L.uNWEWCuubx.gpgm,2025-2,JUNIN,HUANCAYO,EL TAMBO,PRIMEROS PUESTOS,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$tlRoVaDhZASegG4XNxYl5.XNBlVK4RD0Xzm2CLym4iSv2riMmX5.a,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$tLHaErqgyPAHf6keY5hn1u7PIMnRVDTotB1ZasEO4fr2/PIrHlkK6,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$8lPQDcAq2hZ/gWq.fuG7ZO8LSNXsEx8BRu3pLr4rQtqVzuyXfy372,2025-2,JUNIN,HUANCAYO,HUANCAN,NORMAL ORDINARIO,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$8FQD6cNck/8G8K/Zw3JY5../AbueufZwfYM84TdITZ7VfNA7idyyu,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$cnYQw5L5G.DpTmKr3vETJuweslYG8rmzOS/eqIqhg.VjybBXzfGae,2025-2,JUNIN,HUANCAYO,CHILCA,CEPRE ADMISION,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$y66bVpLigV8DZwEBIKVC7.iWjq1dHqzzTL.U5mzCCcqADRO7KLx9O,2025-2,JUNIN,HUANCAYO,HUANCAN,CEPRE ADMISION,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$dqxUe/JaUPXIXvAlBX3iDex6xAkFvdcBJjf.fL8U2dMiGe0KmkzNG,2025-2,AYACUCHO,HUANTA,HUANTA,NORMAL ORDINARIO,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$DVFNU8pcnwmMOrghUKMyf.rbPmrP9vqGmAISbjnwMkO/gljZhXsZq,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$.cMBwaA7aXGoushkCPlmS.sHzuDqJz8kPQAW8IL4gwPe4handqqVm,2025-2,JUNIN,HUANCAYO,EL TAMBO,CEPRE ADMISION,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$eHZSbyqV7AQ45mw4ki3DH.M2I79tlIgVqL2hJxJY4VdjKfP6KWxFW,2025-2,JUNIN,HUANCAYO,HUANCAN,NORMAL ORDINARIO,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$ZCNZQeAzV7haLXCOK2Lc0.hXfCWU8Owl8KG4E2dS5DCLkHYz68jR.,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$RvshLp/Ny2LZStOLtLfhQOs8U5e8keg/VfE3m.YYkAd55RnKPl1ru,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$pJUIAA7xJosducikhrc0kuJlNIHyfx0uQiCDj46aWXnasEGA6kjqG,2025-2,JUNIN,HUANCAYO,HUAYUCACHI,NORMAL ORDINARIO,EDUCACIÓN PRIMARIA,FEMENINO
20260527,$2b$12$Fga6fAJZCBv4CuoWKXfgqeKAfkSNxPvWaUzyLYL9JvMzYndgydFXS,2025-2,JUNIN,HUANCAYO,HUANCAN,NORMAL ORDINARIO,EDUCACIÓN SECUNDARIA: CIENCIAS MATEMÁTICAS E INFORMÁTICA,MASCULINO
20260527,$2b$12$QPgj9yLZjZ.OtpJ85qWKVONEcWk/O9jChYUPm6lgD8hrMymLfuH8e,2025-2,JUNIN,YAULI,LA OROYA,PRIMEROS PUESTOS,EDUCACIÓN SECUNDARIA: CIENCIAS MATEMÁTICAS E INFORMÁTICA,MASCULINO
20260527,$2b$12$iqR2fhJxvc.PXBky4gqsbuDfxpX5PfSGUrt5M0t/HTL7b4BwkA69K,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,EDUCACIÓN SECUNDARIA: CIENCIAS MATEMÁTICAS E INFORMÁTICA,MASCULINO
20260527,$2b$12$LM2Y2SY7j0UJjNsqtv/uHeDp6RdtvgkABM6bQeoELVVMUweHnS/c2,2025-2,JUNIN,HUANCAYO,HUAYUCACHI,NORMAL ORDINARIO,INGENIERÍA QUÍMICA,MASCULINO
20260527,$2b$12$jUCPLWDDwA3/X0GxLQJ0ueMcP1XQncOx3bFIAWpZjpM6GfhRRHU5u,2025-2,JUNIN,JAUJA,YAUYOS,NORMAL ORDINARIO,EDUCACIÓN SECUNDARIA: CIENCIAS MATEMÁTICAS E INFORMÁTICA,MASCULINO
20260527,$2b$12$XoxTiYzW311frWhzx0aQBezZOialgZ9rbftQSbRoLQtsP4TdwFdfm,2025-2,JUNIN,CONCEPCION,CONCEPCION,NORMAL ORDINARIO,EDUCACIÓN SECUNDARIA: CIENCIAS MATEMÁTICAS E INFORMÁTICA,FEMENINO
20260527,$2b$12$SeVCaUfx/drkn9exxeQcA.r1iurcW9C95yo.e4irkgdI9kJrrTC8G,2025-2,JUNIN,TARMA,TARMA,NORMAL ORDINARIO,EDUCACIÓN SECUNDARIA: CIENCIAS MATEMÁTICAS E INFORMÁTICA,FEMENINO
20260527,$2b$12$vpNUYVkSJdLVbHBQAbljTucqpwS5BEHTyfZOg0b44BETUQYjgQe.m,2025-2,JUNIN,CHUPACA,CHUPACA,NORMAL ORDINARIO,EDUCACIÓN SECUNDARIA: CIENCIAS MATEMÁTICAS E INFORMÁTICA,FEMENINO
20260527,$2b$12$PYpXzXfIhMczEn0HQguoKuu4j4eg4dlN6bSBs0y7XQBkh5EJZcmtW,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,EDUCACIÓN SECUNDARIA: CIENCIAS MATEMÁTICAS E INFORMÁTICA,MASCULINO
20260527,$2b$12$owSDsKJG5tkPfw3G.N5PguJ2fr58W0cRMscSHfE223xkZbz2/Tbz6,2025-2,JUNIN,SATIPO,MAZAMARI,CEPRE ADMISION,EDUCACIÓN SECUNDARIA: CIENCIAS MATEMÁTICAS E INFORMÁTICA,MASCULINO
20260527,$2b$12$sr8pCBpYps/5C.BLFnQkg.RXd2bl3deD2/i2GB83J4cYbXIBbOvtq,2025-2,JUNIN,HUANCAYO,CHILCA,CEPRE ADMISION,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,MASCULINO
20260527,$2b$12$P8lxnMc4yZ5NZQoAjoQ6Weo9rfCDf4avutqeoe1vIh62wI5Cwk7FO,2025-2,JUNIN,HUANCAYO,HUANCAYO,NORMAL ORDINARIO,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,MASCULINO
20260527,$2b$12$vtnBQwNWxniBlMiO0WvldODQ7PXX4u.qKRNyWGD.hy4h.jMwlyZoK,2025-2,JUNIN,HUANCAYO,CHILCA,CEPRE ADMISION,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,FEMENINO
20260527,$2b$12$Db6pwi6MWMkjf/MmzEyme.0FquyDZjCLlwGPSpR/wZUhz1I4peJGK,2025-2,JUNIN,JAUJA,JAUJA,CEPRE ADMISION,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,MASCULINO
20260527,$2b$12$IHjO3CvzJCwMAN8EKk4hwOZ5cOmEQ1FwgbY8c01DuyUfDRaLZ7vRe,2025-2,JUNIN,HUANCAYO,SAPALLANGA,NORMAL ORDINARIO,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,FEMENINO
20260527,$2b$12$vyqVY.0uHGIiC0esNq6czu9i9fGP.nn3AcZ3DqNmBhus8pi46Rg3a,2025-2,HUANCAVELICA,TAYACAJA,HUARIBAMBA,HIJO DE COMUNEROS,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,FEMENINO
20260527,$2b$12$C1F57XW9bJExAER6IcZn2O3oTfINlbnntbvDJgOnqERkOjPXwzozi,2025-2,JUNIN,YAULI,LA OROYA,NORMAL ORDINARIO,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,FEMENINO
20260527,$2b$12$u2g19m.kDOaaL.4TaEMso.J3Yc3P/dmkmwpaIgkIEVKzX2plWJxgO,2025-2,JUNIN,SATIPO,PANGOA,NORMAL ORDINARIO,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,MASCULINO
20260527,$2b$12$rvU8EHsRskIZwtp1vRV8fO0UOwon8YUJWZ6AWmbxoBgMufs6FwquC,2025-2,JUNIN,HUANCAYO,HUANCAN,NORMAL ORDINARIO,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,MASCULINO
20260527,$2b$12$Rns3wpvVFhGFIJdp67ATzeQwHNtsPuTNWvFOlel8CyceoaqjHcT8W,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,FEMENINO
20260527,$2b$12$jgN/D/W6b0d7CRIAvAms2.i8Ho9ag.Ibi8OkI0phvNXndcVeIYOIG,2025-2,JUNIN,HUANCAYO,HUANCAN,NORMAL ORDINARIO,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,FEMENINO
20260527,$2b$12$hfeoflB7263iYcTyPisA0OjbqKXLJkqZK7W3upLjXT3TUvGszrbqu,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,MASCULINO
20260527,$2b$12$Hgj3gsLRSl0s/qpM.4ErBuA7SnBlmDOqqYV4NFolPZCxSdwCNe9u2,2025-2,JUNIN,HUANCAYO,HUAYUCACHI,NORMAL ORDINARIO,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,MASCULINO
20260527,$2b$12$OvMgLNQdIf0i6hQF4zHWtePLQpkZdaiGVFtA01mQOlE4eb7Wy7axe,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,FEMENINO
20260527,$2b$12$CpnJWuw64RoW215J0YwW6.UcCLT8DEsUlAMihEJKCvcQBmxDTj0Aq,2025-2,HUANCAVELICA,TAYACAJA,QUICHUAS,CEPRE ADMISION,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,FEMENINO
20260527,$2b$12$7KXphaSOF/QzGp68tHxBseVKp0NnSINZpEDySPPAmzmN2SretAtay,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,EDUCACION SECUNDARIA: CIENCIAS NATURALES Y AMBIENTALES,FEMENINO
20260527,$2b$12$Q8uSpxTLOiaNsWLSReDu2Om.5pKhslE3OSsN7/gNsICXeQbP5dkWG,2025-2,JUNIN,HUANCAYO,HUANCAN,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: FILOSOFÍA, CIENCIAS SOCIALES Y RELACIONES HUMANAS",FEMENINO
20260527,$2b$12$RJ1LR8DkLMpNJINJDK5wg.ghKPBMZeXumnwXcX1FWmis6N2c1jV9y,2025-2,JUNIN,HUANCAYO,CHILCA,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: FILOSOFÍA, CIENCIAS SOCIALES Y RELACIONES HUMANAS",MASCULINO
20260527,$2b$12$A1ihjWFaVTzH8vJQs2LkQ.DMTRiOgcpEPY5KT1j1wkzJzqR6fCbua,2025-2,JUNIN,HUANCAYO,EL TAMBO,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: FILOSOFÍA, CIENCIAS SOCIALES Y RELACIONES HUMANAS",MASCULINO
20260527,$2b$12$56NFq4faUeJ0hOSyb6vzhuWQ8STv52nyQ.SWjVIjGxF0im6jKMgNC,2025-2,JUNIN,JAUJA,PACCHA,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: FILOSOFÍA, CIENCIAS SOCIALES Y RELACIONES HUMANAS",FEMENINO
20260527,$2b$12$C4UfiAveZev83Sba76TTLe6NxkRXO9e/WxiC63r5EIJ868SX9o5NS,2025-2,JUNIN,JAUJA,EL MANTARO,NORMAL ORDINARIO,"EDUCACIÓN SECUNDARIA: FILOSOFÍA, CIENCIAS SOCIALES Y RELACIONES HUMANAS",MASCULINO
20260527,$2b$12$OUameJiDv5AUF.6MUpDkuOgbPhaqLsmMhownI4Q3TiVCCpvo0f8Vm,2025-2,JUNIN,HUANCAYO,HUANCAYO,CEPRE ADMISION,"EDUCACIÓN SECUNDARIA: FILOSOFÍA, CIENCIAS SOCIALES Y RELACIONES HUMANAS",FEMENINO
